Name,Actual Gross Profit for Venue,Created Time,Forecast GP for Venue,EA Backport with Pivot,Count (Breakdown),Count (Sales Opportunities),SAP ACT GP FYE26,Venue Tier [Private],Venue Tier (Opps),GP Act (per Ops) [Private],GPP Act (per Finance) [Private],_record_id,Venue Type,Address,KERB Status,Sales Opportunities,Breakdown,Venue Photo,Gross Profit (from Event Reports) (from Breakdown),Gross Profit (from Breakdown),Current Sales Manager,Previous Sales Manger(s),Business Development,Venue Commission Rate,Floorpan / Venue Docs,Access Information / Nearest Tube,Guest Access Points & Staff Access Points,Access Times,Loading Bay ,Goods Lift / Stairs Only,Set Up Type?,Inside / Outside,Cooking Restrictions,Onsite Kitchen?,Food BOH Details,Cloakroom,KERB Silver Bins,Waste Removal Info,Power,Water,Venue Bar?,Bar BOH Storage,Do we need lighting for the bar?,Glassware,VRN's Required?,Staff Names Required?,Venue Contact,Department(s),Capacity,Notes,Site Restrictions,Bars,Breakdown copy,Room Hire / Rates & Capacities,Contract,Invoicing,Staff changing rooms/toilets/smoking area,Will there be an on-site H&S audit conducted by venue?,Work Requests,Fire Exit,Loading Bay Photos,Floor Restrictions?,Bar Photos,Venue Sales Representative,Staffing % Target,COGs% Target,Supplier List ,Crew Food,Link To Drive
Troxy,8198.35,2025-03-26T17:09:01.000Z,7285.0,"recN25S3h7K59jY1n, reciDkxJfC22BxZro",2,10,-7753.52,6 - Unranked,4 - Bronze,8198.35,-7753.52,rec0kdysIpVdKa5Yl,Event Space,"Troxy, 490 Commercial Rd, London E1 0HX
",YES - KERB VENUE,"recCrcR3d4TaGkdZB, recPOGf53baXWJZe9, recTV8TnQIEhjrH5T, rec4W2aIqOyECgKTS, recakLRfZiTLQz54l, rec2AAza5L3Yg9YeX, rec6o0STAPQVPB2nz, recJBeGxMbffitBWA, recnIVCaqwPb8odzU, recvss5SYszueZKTJ","rec70wIMMSQOtS3Lv, rece2hM1EoUhXgRB2",https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/nv5_80fBE3jO0hjWLjlu9A/ocE3hcJT9tGBSM8F89DCTdUyL9ciRJ86Pq4ajBqKJs5-KBtWe3NNgQlxcAakLqVEOw03vMrb120IyqNde_HeGqx9iBjbGPiYavTYxrHXeE7oUrnMvb8gDlMhJSn7t4KsCogwP2FKBNs4jtjUxv7r_cUUgkkqYdHLGTcONa3cBcI/GMVSf5nHwd66mOiJdYerXUIGLwthZdaxjK_jhRmDSbU,"2780.2700000000004, 5418.08","2200, 5085",rec0Hy5Uj9Dsb6d3d,"rec0Hy5Uj9Dsb6d3d, recdM8L4NAFMeLBC7","recRODgphwAnnpgt8, recHVspWh8R8fbvCi",0.1,"https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/sbbQLsZl8lygGVD93k_R-w/ggSJ2T4m9ZbTcvdgH7R8trUPDlvfdZe5wCQlOpmv546hVEpSJC9Av0m8eHv1dXX0EbSUYmxOyNqErzQznjJIYizhLrsaGhUzW8WbJfC010y0iNSuq3ONujuOsYoC60a5bMMo2HnDq_rHLqhXnlT1-uakpHzGwcFMyNabrhHId6vxA3afDxa17cqBhy_sTwV6/bq4nI1-TjoQ3SA4WAdFwLhN7jguAZooskRjsPcKyQsk, https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/trAdCIzWgfxyS5OWlalHug/ZXXQswUtX1SP9afuMnX-fhm9yMLpH9nRmg94xGwsTtLR4N-oZZ38SgtxpnxcdBkRqslFqAI4lfPDT6xqVtlFlvd6H3kEZv0KdAUT-Viq_SiOCNqxnqTMuFtXi3tI-Ir17OfndHaiCEqR2mPfDgb1Xy8JSy-bhhj0SiLthvdgb2rCTHjxQIEIxCncyhWAKF_R/rSeu5Bcq89wPX_SKK-FG9WcEM95BISug9L6z0wYPu20","Limehouse (5 mins walk) 

Shadwell (15 min walk) ","Staff access through stage door, on Caroline Street, where they will get their accreditation

Guests through main entrance ","Dependant on what client has booked, check with venue for each event","Loading on Caroline Street. Traders need to collect accreditation first from stage door. Then can load in through stage door if on lower ground or through side door on the same street to access upper ground.

No loading bay but can park on Caroline street to load in/out.

Note: if loading into upper ground talk to venue to get it unlocked and there will need to be a member of security or KERB staff to man the door at all times",No lift but ramps provided by venue for any stairs,Gazebo Only,Inside Only,Hot hold only inside,BoH space (the marquee) out back for live cooking - needs to be organised with venue in advance. (Electric only),BoH space is only for cooking - traders should not rely on this for storage and should be able to store all equipment within their gazebo ,Venue to manage ,,Venue to remove - silver bins may be useful on larger events but venue does have cleaners on site,"Give power requests early, Troxy distributes. 

Power charge: £995 on every job
","Access to water in marquee - check with venue as they sometimes don't like us using if they thing there will be oil etc in the water.

Sink is temperamental, make sure traders are aware that they need to stop using it if it starts leaking",Venue manages bar,,,,No,Yes,"recMPEh9lFuGALcdn, recHv9e2TDanF03ac, recwxihZAcYivdS0q",recKYL4UGGMgzayKD,,power charge: £995 on every job,,,,,,,"Kitchen space can be used as BOH for staff or the basement. Please speak to the venue to confirm beforehand. 

Smoking on Caroline street via stage door",,,"Assembly point is Pitsea Place - residential car park.  
",,,,,,,,,
TW9 2RD,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,rec7rHT5DGwBHlDSZ,,TW9 2RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW13 7EW,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,rec6yN2spPtiMScJe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW17 0QD,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recV1FMUbpNIvpAHQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twickenham,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recn631LJFVrG7Q3k,,,PARTNERSHIPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twist Museum,0.0,2025-03-26T17:09:01.000Z,0.0,,0,2,0.0,6 - Unranked,Unranked,0.0,0.0,recTrHNWPuycky3Re,,"248 Oxford St, London W1C 1DH",NO,"recD2Mf2GW9I2ecJt, recAmuTo1OcJSNk0W",,,,,,reckGhkkDHOgZPduM,,,,,,,,,,,,,,,,,,,,,,,,,recO5qfFkCryhPPIS,,,,,,,,,,,,,,,,,,,,,,
Two separate spaces. We would like to have 2 events in the reception area of 2 different agencies.,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recH2rw6mvWXADGvP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UB6 7JD (Our company warehouse),0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recNs39EMvJWWgWdJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCL,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recEQMdBDFdfsc8Bj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unconfirmed Venue,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recrZodWOwxY4XPdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Underbelly Boulevard,0.0,2025-03-26T17:09:01.000Z,0.0,,0,3,0.0,6 - Unranked,Unranked,0.0,0.0,recfptisGjRMIvrp3,,,,"recp9RE6xUWgmh2Rv, recLLn1DofmVhcRVc, recrOil5JSyfv0jOf",,,,,,,recV6mKewfuW5X4je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn theatre,728.0599999999995,2025-11-19T12:57:41.000Z,1000.0,recHh21uB2EPzWraO,2,2,538.13,5 - Bronze,4 - Bronze,728.0599999999995,538.13,recCQyngAZT2wrBds,,,,"rec7NMOAoI8n0tyhg, recEAPDL45GHe4H3y","recsJLTQZ8PiCr2y1, reczl51wlHLbZntDz",,"728.0599999999995, 0","1000, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit 2,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recP9ATe2ixSmop7B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit 08 / Bussey Building,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recIaYPJvWJXBTW0N,Warehouse,"Unit 08, Copeland Park, 133 Copeland Road, London, SE1 3SN",NO - But on KERB'S RADAR,,,,,,rectlQOW1AY2izShK,,,0.0,,,,,,,,,,,,,,,,,,,,,,,recGYU6DlyuIv458i,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recSAfzqf61YRDpSn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of East London,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recQlV5XtjimWkM3l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urban Outfitters,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recl3jsh9j9MniJuy,,"Urban Outfitters, Oxford Street, W1D1NU",NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTAC Millbrook,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recPqiWBR2ixjetTe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vacherin HQ,1050.0,2025-03-26T17:09:01.000Z,1050.0,recCpr8qjI7MaSU6M,1,0,890.04,5 - Bronze,4 - Bronze,1050.0,890.04,recSkcqZxTmFzXK0E,Other,"Lynton House, 7-12 Tavistock Square, London WC1H 9LT",WORKED AT HISTORICALLY,,recDjl0RHMezEGf2w,https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/_-WYBy4eU3WsUukkHXgVrA/oqDKee-4a4J2wEYr75n87mDOJ957vkxuddjjiJbQIEeGwbZ-O-rsXI_Fg4BSmSbQtI9vIWzg2tDQg3Al1vTQExV16m1v0b1XjDWhjkgOsmARYQt6_AOC5ROAsYx_QHg5W0wOZp4dlQrtQPhsQ4U7Tqd7AUTpHE4I6aIlgQyYoG8/I8wcylEewuA-Exsr84aYrANivh0vzfFjYsm1Jdfm-XU,1050,1050,,recBc7aKMdosBJ0it,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanstone Park Tipis,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recEKEZhCe9uGPMND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victoria Warehouse,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recH4dcBNJNKNono2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Villa Park,254472.97833333327,2025-03-26T17:09:01.000Z,290742.68,"receqs1W5YAq5rEop, recpDb1cbwBMQoqPX, recfVc3j3TL9YSsYJ, reczUBvgCqxENZVqX, recWgEX0XuDolrVKu, recxUzby2vioRe0X6, recQcxdulyyBCwyIa, rec80oSWlaHpCjBWM, rec3mPI3onrA9KFOz, recss8ikErOYUDdD5, recnoV0PJTavxhbLL, recVKFkZyXGmVKc7O, reck5sOYtNlvJ2Xrh, recCxNOKIUTPUHIv9, recTalkSiStiCcF7e, recDTmdYjgVkD507R, reckRwZafKyr1uAkD, recmPImBk1CnJOaaB, rec0PWD3RytSqn486, recGEXIYHtdWy3wox, rec7ZCF0RQOuo5EIA, recYTeXtnQ5qAw28u, recW7vivRjdU8Uf3d, recK5sv5kESWA6vRD, recuLYM0HUKhAY3Ot, rec8TVEsbRYlc2KNm, recLGRyZq6CMbzEdw, recfbeg3YRFT8V7Go, recSO74OTWHFBj8kY, recb9WCRt57bxG55N, recLQ8HqZlnnwTVmM, recayxl2mRhFxCmqy, rec7mhMvxTO5slH7K, recjt2onLC2rdQtcF, recVPgqJAGLvMdz2f, rec2uvoYiqbiY4Kz3, recEDHVlMEvtQEr6W, recuRJN4WXTyXnREe, recFLR8mHb8IarpG9",48,5,179835.04999999996,6 - Unranked,1 - Platinum,0.0,0.0,recHH1vUVidcdRz31,Stadium,"Trinity Rd, Birmingham B6 6HE",PARTNERSHIPS,"recSDXvRG2DgBZxZF, rec7JrWUqotF141kQ, recwWca7lt9tkWCJ2, recSRu1Cr6FYn3hwl, recEQJgb54ZfNdmKn","recH1EkR9AmESo5U0, recmGX5TbfjLyrydm, recCkqlkHwafWSUgV, recu1O1dBemo7dCZI, recjSZvCPadPGi4BT, recLDrqkYoprxpHcm, reczoi7EEkZEEsV4i, rec3a5OzPidO3sSmU, rec9ve8p22q0Z0NgY, recBI9TEd9nHrHubf, reckbBI4AXqqdFoOI, recbHFxqB7M0rsUOc, recjajxOU2XzaXykl, recdpdafxRFZ1WL1o, recvPacuPd04LpBQE, recIQSR0K2QpmS034, recahwnFRqKM9X6cv, rec8pCLKj1kNZHce6, recg7ocYGeLNjofkg, rec3CYlQ8P0gHiqyI, rec7ofgkJBE7QI8xJ, recqRYdRt5pliTTqf, recnP7DHagTOqZR1A, recc5p9mFatHvczBU, recXGfUcwVphhWWqC, reclwc8WCkYdNvHXj, recpQA7Oi1FMklROL, recO3w7eNn1AfnQjZ, recSO0RJf6AwlaRWY, rec5GD9lNWcQ2uw5D, recKzrAPd0cbWEuLD, recvZzlWc8np7frmy, recCxyJxnU9TcGkyU, recQtQSx967sgmaDv, recwf99w6t2wRUslm, recl1KhEc29A2kBmi, rec2W7L3IRuLWZ7Hm, recpJ9KngBpi4AgTr, recz2R9PvbSFcKpit, reca2Jm8R8p7Gyjcf, rectXdpQ86Hcf1zlR, recbOJomqZc49K7h0, recmgPFSVFQhw8Ms8, recP9SReclzIQGGUI, recqzvnuZ0go4Olg0, recsaqT4dbvAydBpf, recqqYbBOH0p0wPtL, recXVbn4T4WBkC2Vv",https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/7fi_vXkmdd88cBjoTfEWuQ/Vhkx2RVDAYlGg6ZLQTNxnfZDq3RAz0lEt2nsi9IO5SqQ5S0rYYUfKa0B4Ryv-hvmNW4hYGR2J0XHgldirFr9DXeQWg_E-GFx9NpUSYiRg-e81APJTndWiIODpQdFWdH3eqoZaCDgUpLLgKrDtvrYkxblsa0sJsCba9CSFRewLW8/EBOi0PY6_HX97EiDgHfPiilWDvjcn52dVLOSXzxWIB4,"7270.828333333335, 7701.259999999998, 6750.77, 294.6100000000001, 25427.100000000006, 17254.5, 78743.51999999996, 5501.059999999998, 306.2800000000001, 5292.880000000001, 18760.569999999992, 2521.590000000001, 303.6999999999998, 4849.52, -338.73000000000013, -676, 6168.6600000000035, 9299.720000000001, 4979.730000000001, 5172.99, 5166.639999999996, -153.94000000000005, -260.23999999999995, 4380.6, 5577.810000000003, 1091.7399999999998, 3323.3599999999988, 2704.2299999999996, 3222.390000000003, 3528.979999999996, 5311.610000000001, 5467.409999999996, 2819.1699999999983, 6708.66, 0","0, 4024, 7702, 0, 4024, 0, 0, 25000, 0, 39000, 0, 53878, 0, 0, 14154.07, 40000, 0, 438.61, 4965, 6488, 6488, 6488, 4134, 5507, 4134, 4134, 0, 0, 4134, 5507, 5507, 4134, 3000, 3000, 3000, 1500, 1500, 3000, 1500, 3000, 4134, 4134, 4134, 0, 3000, 3000, 0, 3000",recqOGagjkYRLo8I2,,,,,,,,,,,,,,,,,,,,,,,,,,,rec5NKRMTanCjpoNf,42785.0,,,"recHO2xl4aqkSmsIt, rec9jfeNzDYbHfolV, recVHbPqaB4HKtC2B, recuk7TehaX9JNLAx, recCoXxg1VSjZOOW7, recJo2aDFFMKyuMAr, recp1UsqIQ51LRDA5, recqAvjOmo5XExY6A, reciCE3uPBzNx0dlF, recmnMh5e9pnxaITD, recHgWv7cJQOtx8Fb, recUybjsU2gGoyWiX, rec15LvT8gDtCGLjP, recatwA4iUO5DuRTj",,,,,,,recxlFo688GuVQq0D,,,,,,0.3,0.25,,,
Village Underground,3044.629999999999,2025-03-26T17:09:01.000Z,2460.0,recmeRFA3ClErkY4b,1,5,3152.14,5 - Bronze,4 - Bronze,3044.629999999999,3152.14,recHBiM3QYT74uVVm,Event Space,"Village Underground, 54 Holywell Ln, London EC2A 3PQ",YES - KERB VENUE,"recdwdRiMTxN9JVbI, reczZrrYr7YuZKhZI, recrtm6u2eCmKKhl4, recVaFJLRTbFYxs7O, recb7rGsQCeuiiMGo",recEnD2S4d6uKCJJ2,,3044.629999999999,2460,recnThfpqwRXzR4uq,recdM8L4NAFMeLBC7,"recXkTxQoZ6flmeQi, rec7gZZB0SJES5rjc",0.1,,Shoreditch High Street,Front entrance on Hollywell Road ,,,,Gazebo Only,Inside Only,"Electric hot hold only
Can live cook with gas in separate room, liaise with client",no,No BoH,Venue manages,,,,,,,,,,,"recHcLKTkLcy0jhDs, recsLn9FsHZwGWHL2, recjtOGKHU5QoZYq9, recIG00qYVzPBv5BT",recKYL4UGGMgzayKD,,,"Venue don't like traders using too much power due to limited power when using stage and lighting.

Venue like to place two trader set up next to each other by the disabled ramp. It is extremely tight but fits two 3x3m set ups ",,,,,,,,,Front entrance on hollywell road or loading door ,,,,,,,,,
Vinyl Factory,0.0,2025-03-26T17:09:01.000Z,0.0,,0,1,0.0,6 - Unranked,Unranked,0.0,0.0,rec6WATRO8wjqk0ZC,,,,recu3Ib3tTjoYYgGb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vision Hall,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recqg2gDq6tAoiIsa,Museum / Historical Building,"Bidborough St, London WC1H 9AU",NO - But on KERB'S RADAR,,,,,,rectlQOW1AY2izShK,,,,,,,,,,,,,,,,,,,,,,,,,,recJCcigpxu7jlPhf,,,,,,,,,,,,,,,,,,,,,,
Voewood,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,rec65lBCl7vGzkjzO,,"Cromer Rd, Holt NR25 6QS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walthamstow Wetlands,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recEanAY6Sff2CKVn,,"2 Forest Rd, London N17 9NH",NO,,,,,,,recqRWPQLRuFiBiC3,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton Heath Golf Club,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recCsRlEwnP7ciJFs,,"Deans Lane, Walton-on-the-Hill, Tadworth KT20 7TP",NO,,,,,,,recdM8L4NAFMeLBC7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton Oaks,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recelNZIdhEuojJuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wandsworth Town,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recHGMq572ir6YQ1G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wanstead,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recH5IlDBBLOkxJE9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warborne Farm,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recVQQ6vDjbLAfOP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warbrook House,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recYLVE1ySOfF0G7Z,,"The Street, Eversley, Hook RG27 0PL",,,,,,,,recdM8L4NAFMeLBC7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warner Bros Studios,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,rec7bZpDRSPeRbIej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warrenmere House,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,rec46HKXp80c1fLm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wasing woodlands,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recQNruhND0qseSiI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford Colosseum,0.0,2025-04-01T15:16:32.000Z,0.0,,0,6,0.0,6 - Unranked,Unranked,0.0,0.0,recwL9aYaQaHzr6HM,Event Space,,PROSPECTIVE,"recEVn14BvXIIOQYT, recwvYt3YGesrnXpB, recycZlIGsJdbPQtY, receV41eJ1Fg1t4Ev, rec37a4fyQp8bc59V, recdD3PpNo1TKs6KC",,"https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/eNbQwWYWVVOj5_3q3yH92A/C-Sma-WkO0Hp0OKhuiBtDNUefckjHxsURI5hmvHuGIKnv1GHawRRSsJlVlzys6h-Bt5L3jJWTUUu-FLNZ2y-ic8N2X43YKP7GDSLffTFKm_cObDV6AxBAVf4FU77VdO2J-70Vj6tzN4R0jtcqr1N8pEPPriPpGErTWOw0wFKipE/1g2u9eHFCaOehmVwqzZyqdzyA7ymlC5QewzGNvTsFqs, https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/zrm2thTC8VpP1Cc1ICBv2A/J2F7CxQI50Af4HlgBOz4fYsdOMlrz85XIy_9fDP5wF_XpM_EpXvlDdqvegIRXpfhA1eW6V9lpF6FQWS06oP-4mYUJE_tHRW1B_69eqTCWRGCm2idIQdaNTeopv2euw3IPVTFKrCnCyf1EbJFHALBtRr6ytBZmB4Tq1dfjWQsmqU/hsq2cJZIjGmrSX1rg0dxwJEzBtuDRjXEtcFemRIpkRM, https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/miUs9SixYlSvyx7J2Torcw/glLne-LM7HEgaUH_ZPR6GzRpm6VWS_9zs_-CoXHPJY9IB7ikExrGx1qhqNxEx8vaUGuwtzPPFluEFrb5UK7Xd9GTZBYEnUoDEjSeNnscWqeMH1vRkyDrZv57zhJlZ8_AZtwPr-xwywxsHIGK2Q2etoxRaoz118lFMhHQu1sTOic/ce5yqzzxPvhWL6eNFV1r7ejpi-ei68IDdEnVc6cpdi0",,,recBc7aKMdosBJ0it,,recQ9GJMZIg5rb9gE,0.1,"https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/rJoUKyghcTgxvzNBsLjsVw/xP80_Y1718bnShKK0OxkhrGUxGgv_O-H7hA7TgBiG_xAQK75fsRHW9L_RY2acar-iBVVpBWjJbujXw_wJ39TbVXZA-VV5rCz6i93j0Sa-d9u--_JpcZAYQSv6cV9zPbhlKsJRjVCwLkcJGFBq6EWxdOEVotKgNEeLbmOtLJTz6I/DT761GjrQaAAnW_FzVcX7glFvgtrxqd0JYGMufalook, https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/FQ-PTrO7__7qOH81jnzbsw/gMadR2IajiO3Lk_6-4rltH6ScYTOnIm-RPwirmePAAd4hFFC_r76oFs_c4XKn4z_fsEf72Bd8Eudbr_fx-m-rKGzUeSZP5Goq6ujdvH6U7yoFX2q1LStUcPSAWcI6UxXUMeekp37jzSbk2RFeaOQ5nxBRSCDPwtEUu5TuWr3qEY/-wngh8WfSiaYOK7r118EtyThfKy6B4v2Mj2bWjsFiZY, https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/X2oBEdHYZc9bEzKebC-JeA/M3yszkR7KZyVkzGlgcGtVGzWsZwzOTFJvCIZS3IlUQZjfVixDhHiclTrgKSp8hJHqYBEZxhNAir_Vpqg0fw8auRnLEiEO7ZBYJ8Bw26CzsPYHauIr7LLxEMNfynbJ1i7OJaQoUEDUbmk6tEegFB1lwoQYPMYtYaDzCguZGHKq6_cb399u66l9mLG-IyjQrEg/SyFpa7dh_vh6ZK0riikKf1JSKQez7hDtJPMFF2ZjY48",,,,,,,,,,,,,,,,,,,,,,reczHe6oKmL6QVhdJ,recKYL4UGGMgzayKD,1500.0,"We are hosting a stand at their showcase on Tuesday 25/11/2025 (Laura and India), giving out brownies and impact reports. This is to fall under marketing cost (minimal cost). 

Dinner in the auditorium: 350 (we know the council has done this previously so its around this maximum

Standing reception: up to 1,000

Conference/Theatre up to 1,189",,,,,,,,,,,,,,,,,,,
Watford FC,-1735.15,2025-10-27T16:22:57.000Z,0.0,"reclEPniRA5K1V7xI, recMFYWqbktIbBbv0, recQICBxsnXwMe4CR",3,0,-1128.21,6 - Unranked,Unranked,0.0,0.0,reco7Lzj4jh40ytjv,Stadium,"Vicarage Rd, Watford WD18 0ER
",,,"recjTosg4hejJoyVm, recOTvXK7c5QGro0g, recZaDV3zXkfBkWFO",,"-555.1700000000001, -552.7500000000001, -627.23","0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000.0,,,rechtVAncq07esVW5,,,,,,,,,,,,,0.3,0.26,,,
Watford Rugby Club,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recCtzKkbEhvfRPFJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1H 9XB,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recNhYkCuQmdUHPIW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC2H 9NA,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recAwMPkC6yzAHwQY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
